Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
7/1/24 0:35,Machine_5,69.46,1.59,4.95
7/1/24 0:36,Machine_6,71.74,1.73,4.77
7/1/24 0:37,Machine_3,65.25,2.01,3.79
7/1/24 0:38,Machine_10,60.04,1.47,5.71
7/1/24 0:39,Machine_6,68.07,1.19,4.42
7/1/24 0:40,Machine_4,68.18,1.49,5.09
7/1/24 0:41,Machine_9,75.05,1.61,4.71
7/1/24 0:42,Machine_6,64.66,1.78,4.62
7/1/24 0:43,Machine_5,67.32,1.62,4.7
7/1/24 0:44,Machine_10,69.09,1.66,4.16
7/1/24 0:45,Machine_10,68.47,1.46,5.36
7/1/24 0:46,Machine_9,66.82,1.35,4.4
7/1/24 0:47,Machine_6,62.25,1.61,5.53
7/1/24 0:48,Machine_10,66.33,1.37,5.16
7/1/24 0:49,Machine_10,68.56,1.3,5.63
7/1/24 0:50,Machine_7,70.46,1.68,4.87
7/1/24 0:51,Machine_9,66.68,1.7,5.36
7/1/24 0:52,Machine_8,67.25,2,4.5
7/1/24 0:53,Machine_1,74.13,1.81,3.81
7/1/24 0:54,Machine_7,69.27,1.56,5.2
7/1/24 0:55,Machine_8,72.16,1.24,4.79
7/1/24 0:56,Machine_8,63.58,1.27,4.79
7/1/24 0:57,Machine_6,68.23,1.34,5.32
7/1/24 0:58,Machine_8,72.22,1.41,4.71
7/1/24 0:59,Machine_10,68.22,1.26,4.91
7/1/24 1:00,Machine_2,71.13,0.91,4.54
7/1/24 1:01,Machine_8,65.09,1.65,4.71
7/1/24 1:02,Machine_2,69.66,1.57,4.89
7/1/24 1:03,Machine_1,80.99,1.42,5.23
7/1/24 1:04,Machine_3,68.85,1.1,4.43
7/1/24 1:05,Machine_5,66.16,1.68,4.71
7/1/24 1:06,Machine_3,72.66,1.21,5.24
7/1/24 1:07,Machine_1,75.42,1.6,6.04
7/1/24 1:08,Machine_3,74.91,1.39,5.16
7/1/24 1:09,Machine_2,82.09,0.58,5.29
7/1/24 1:10,Machine_8,69.8,1.36,5.15
7/1/24 1:11,Machine_6,68.31,1.37,5.15
7/1/24 1:12,Machine_7,65.68,1.27,4.5
7/1/24 1:13,Machine_10,70.77,1.11,4.27
7/1/24 1:14,Machine_10,79.13,1.49,4.51
7/1/24 1:15,Machine_3,69.24,1.37,4.45
7/1/24 1:16,Machine_9,71.05,1.27,4.15
7/1/24 1:17,Machine_10,67.72,1.65,5.32
7/1/24 1:18,Machine_2,71.15,1.43,5.17
7/1/24 1:19,Machine_6,59.81,1.66,4.17
7/1/24 1:20,Machine_3,68.14,1.03,5.19
7/1/24 1:21,Machine_7,69.23,1.46,4.37
7/1/24 1:22,Machine_4,68.12,1.3,4.94
7/1/24 1:23,Machine_7,66.28,1.49,4.1
7/1/24 1:24,Machine_4,70.86,1.13,5.67
7/1/24 1:25,Machine_9,78.47,1.76,4.49
7/1/24 1:26,Machine_1,69.1,1.44,4.52
7/1/24 1:27,Machine_10,61.72,1.81,4.86
7/1/24 1:28,Machine_2,59.4,1.65,4.81
7/1/24 1:29,Machine_5,70.68,1.44,5.67
7/1/24 1:30,Machine_1,62.97,1.11,4.94
7/1/24 1:31,Machine_9,70.86,1.55,4.67
7/1/24 1:32,Machine_4,66.59,1.49,5.05
7/1/24 1:33,Machine_8,68.72,1.4,5.6
7/1/24 1:34,Machine_5,67.07,1.9,5.71
7/1/24 1:35,Machine_2,74.96,1.5,4.66
7/1/24 1:36,Machine_8,67.87,1.49,5.21
7/1/24 1:37,Machine_1,65.84,1.67,5.69
7/1/24 1:38,Machine_6,76.23,1.44,4.96
7/1/24 1:39,Machine_8,73.55,1.26,5.44
7/1/24 1:40,Machine_8,67.02,1.29,4.68
7/1/24 1:41,Machine_3,67.63,2.16,4.7
7/1/24 1:42,Machine_10,69.15,1.39,4.68
7/1/24 1:43,Machine_1,71.4,1.64,5.54
7/1/24 1:44,Machine_4,64.26,1.58,5.13
7/1/24 1:45,Machine_5,76.1,1.49,4.73
7/1/24 1:46,Machine_4,70.95,0.98,4.65
7/1/24 1:47,Machine_1,76.22,1.41,4.74
7/1/24 1:48,Machine_8,78.67,1.48,5.3
7/1/24 1:49,Machine_4,73.48,1.81,5.62
7/1/24 1:50,Machine_10,71.97,1.64,5.46
7/1/24 1:51,Machine_10,64.37,1.26,4.6
7/1/24 1:52,Machine_8,71.7,1.61,4.64
7/1/24 1:53,Machine_4,72.37,1.75,5.35
7/1/24 1:54,Machine_10,66.28,0.93,5.06
7/1/24 1:55,Machine_9,65.01,1.82,5.89
7/1/24 1:56,Machine_4,67.51,1.65,4.96
7/1/24 1:57,Machine_4,69.51,2.03,4.74
7/1/24 1:58,Machine_4,71.32,2.14,5.17
7/1/24 1:59,Machine_10,64,1.74,4.47
7/1/24 2:00,Machine_3,70.03,1.85,6.04
7/1/24 2:01,Machine_2,67.54,1.97,5.46
7/1/24 2:02,Machine_6,82.02,1.31,5.18
7/1/24 2:03,Machine_9,68.66,1.04,3.99
7/1/24 2:04,Machine_5,70.15,1.18,4.45
7/1/24 2:05,Machine_6,67.68,1.54,4.64
7/1/24 2:06,Machine_1,72.38,1.77,5.64
7/1/24 2:07,Machine_4,69.13,0.95,5.06
7/1/24 2:08,Machine_1,70.41,1.23,3.98
7/1/24 2:09,Machine_4,68.15,1.46,5.29
7/1/24 2:10,Machine_6,75.17,1.48,5.31
7/1/24 2:11,Machine_7,68.24,1.26,5.27
7/1/24 2:12,Machine_2,68.51,1.08,4.01
7/1/24 2:13,Machine_2,70.7,1.45,6.42
7/1/24 2:14,Machine_9,65.79,1.82,5.3
7/1/24 2:15,Machine_1,76.54,1.68,5.52
7/1/24 2:16,Machine_6,66.29,1.44,4.85
7/1/24 2:17,Machine_10,71.02,1.62,4.18
7/1/24 2:18,Machine_8,75.99,1.32,6.17
7/1/24 2:19,Machine_4,71.85,0.89,5.6
7/1/24 2:20,Machine_3,73.5,1.79,3.93
7/1/24 2:21,Machine_3,74.02,1.95,4.06
7/1/24 2:22,Machine_3,70.35,1.42,4.53
7/1/24 2:23,Machine_4,61.4,1.91,4.97
7/1/24 2:24,Machine_1,68.62,1.35,4.92
7/1/24 2:25,Machine_3,73.07,2.04,5.63
7/1/24 2:26,Machine_2,79.72,0.98,5.76
7/1/24 2:27,Machine_2,63.36,1.48,5.84
7/1/24 2:28,Machine_2,76.2,1.32,5.72
7/1/24 2:29,Machine_2,70.52,1.83,4.74
7/1/24 2:30,Machine_1,64.77,1.62,5.71
7/1/24 2:31,Machine_10,75.97,1.72,4.13
7/1/24 2:32,Machine_1,69.71,1.66,5.42
7/1/24 2:33,Machine_1,79.79,1.21,5.32
7/1/24 2:34,Machine_3,77.76,1.88,4.55
7/1/24 2:35,Machine_7,60.36,1.41,5.34
7/1/24 2:36,Machine_2,68.47,1.91,5.38
7/1/24 2:37,Machine_3,70.27,1.27,4.57
7/1/24 2:38,Machine_4,70.78,1.53,4.81
7/1/24 2:39,Machine_6,65.27,1.21,5.34
7/1/24 2:40,Machine_4,66.3,1.68,4.82
7/1/24 2:41,Machine_10,71.86,1.07,4.94
7/1/24 2:42,Machine_9,69.76,1.85,4.7
7/1/24 2:43,Machine_1,70.18,1.58,4.93
7/1/24 2:44,Machine_6,60.7,1.22,5.3
7/1/24 2:45,Machine_4,64.46,1.1,4.43
7/1/24 2:46,Machine_10,67.81,1.5,5.4
7/1/24 2:47,Machine_9,74.32,1.16,4.59
7/1/24 2:48,Machine_5,73.05,1.32,4.4
7/1/24 2:49,Machine_10,65.76,1.95,4.98
7/1/24 2:50,Machine_5,69.71,1.86,4.44
7/1/24 2:51,Machine_6,58.88,2,4.3
7/1/24 2:52,Machine_3,68.85,1.05,5.63
7/1/24 2:53,Machine_2,76.37,1.04,5.23
7/1/24 2:54,Machine_7,69.58,1.22,4.9
7/1/24 2:55,Machine_8,62.51,1.96,3.97
7/1/24 2:56,Machine_1,70.56,2.08,5.41
7/1/24 2:57,Machine_7,59.3,1.78,5.42
7/1/24 2:58,Machine_7,80.51,1.47,4.56
7/1/24 2:59,Machine_2,71.79,1.62,4.66
7/1/24 3:00,Machine_8,74.79,1.74,4.78
7/1/24 3:01,Machine_3,72.55,1.42,4.07
7/1/24 3:02,Machine_3,62.54,1.08,5.3
7/1/24 3:03,Machine_3,77.73,1.76,5.55
7/1/24 3:04,Machine_3,71.57,2.11,4.73
7/1/24 3:05,Machine_1,68.34,1.62,5.15
7/1/24 3:06,Machine_8,55.96,1.78,5.45
7/1/24 3:07,Machine_2,68.16,1.54,5.1
7/1/24 3:08,Machine_4,74.63,1.29,4.83
7/1/24 3:09,Machine_5,64.82,0.94,4.55
7/1/24 3:10,Machine_6,68.73,1.72,5.25
7/1/24 3:11,Machine_3,66.02,1.46,5.09
7/1/24 3:12,Machine_1,65.87,1.66,4.26
7/1/24 3:13,Machine_10,68.69,1.11,5.38
7/1/24 3:14,Machine_8,77.26,1.28,5.21
7/1/24 3:15,Machine_9,70.55,1.39,5.5
7/1/24 3:16,Machine_8,61.62,1.57,5.71
7/1/24 3:17,Machine_2,73.39,2.12,4.85
7/1/24 3:18,Machine_1,73.96,1.14,5.15
7/1/24 3:19,Machine_9,69.71,1.54,5.29
7/1/24 3:20,Machine_10,74.91,1.62,4.46
7/1/24 3:21,Machine_9,68.25,1.66,4.78
7/1/24 3:22,Machine_1,66.89,1.45,4.54
7/1/24 3:23,Machine_3,68.25,1.52,4.05
7/1/24 3:24,Machine_10,74.12,1.59,5.54
7/1/24 3:25,Machine_7,70.45,2.33,5.3
7/1/24 3:26,Machine_8,69.2,1.56,4.55
7/1/24 3:27,Machine_2,70.69,1.71,5.7
7/1/24 3:28,Machine_6,71.75,1.22,4.61
7/1/24 3:29,Machine_7,67.45,1.22,4.97
7/1/24 3:30,Machine_9,77.69,1.33,5.14
7/1/24 3:31,Machine_1,80.73,1.45,5.09
7/1/24 3:32,Machine_3,67.87,1.67,5.36
7/1/24 3:33,Machine_6,63.34,1.48,6.1
7/1/24 3:34,Machine_1,69.58,1.41,5.47
7/1/24 3:35,Machine_10,75.11,1.61,4.21
7/1/24 3:36,Machine_10,68.16,1.51,5.95
7/1/24 3:37,Machine_1,70.71,1.56,4.94
7/1/24 3:38,Machine_10,68.64,1.25,5
7/1/24 3:39,Machine_3,75.53,1.56,4.83
7/1/24 3:40,Machine_5,73.94,1.65,4.18
7/1/24 3:41,Machine_10,69.77,1.91,5.66
7/1/24 3:42,Machine_2,74.33,1.1,4.85
7/1/24 3:43,Machine_3,67.13,1.12,5.49
7/1/24 3:44,Machine_9,64.38,1.31,4.33
7/1/24 3:45,Machine_3,74.69,1.53,5.42
7/1/24 3:46,Machine_5,68.6,1.82,5.4
7/1/24 3:47,Machine_9,69.59,1.78,4.7
7/1/24 3:48,Machine_2,70.26,0.91,5.43
7/1/24 3:49,Machine_2,73.32,1.11,5.63
7/1/24 3:50,Machine_7,69.69,1.41,4.52
7/1/24 3:51,Machine_6,67.12,1.92,5.54
7/1/24 3:52,Machine_4,77.21,1.65,4.48
7/1/24 3:53,Machine_8,75.84,1.83,5.1
7/1/24 3:54,Machine_2,73.36,1.81,5.06
7/1/24 3:55,Machine_7,65.99,1.21,4.84
7/1/24 3:56,Machine_2,66.46,0.88,4.78
7/1/24 3:57,Machine_9,80.66,1.01,5.13
7/1/24 3:58,Machine_8,74.71,1.23,5.16
7/1/24 3:59,Machine_8,66.61,1.47,5.32
7/1/24 4:00,Machine_2,65.43,1.49,5.06
7/1/24 4:01,Machine_1,79.89,1.67,4.78
7/1/24 4:02,Machine_9,67.87,1.4,4.79
7/1/24 4:03,Machine_2,62.49,1.37,4.75
7/1/24 4:04,Machine_1,71.2,1.69,4.81
7/1/24 4:05,Machine_5,67.58,1.49,6.03
7/1/24 4:06,Machine_4,71.08,1.37,4.87
7/1/24 4:07,Machine_9,62.51,1.71,5.11
7/1/24 4:08,Machine_7,65.47,1.29,5.18
7/1/24 4:09,Machine_4,64.07,1.49,5.12
7/1/24 4:10,Machine_5,64.89,1.36,5.37
7/1/24 4:11,Machine_7,67.82,1.73,5.12
7/1/24 4:12,Machine_7,67.12,1.7,5.1
7/1/24 4:13,Machine_3,79.07,1.31,4.44
7/1/24 4:14,Machine_3,73.55,1.72,4.38
7/1/24 4:15,Machine_4,69.73,1.44,5.82
7/1/24 4:16,Machine_1,63.2,2.01,5.27
7/1/24 4:17,Machine_6,73.84,1.28,4.28
7/1/24 4:18,Machine_8,61.01,1.76,5.23
7/1/24 4:19,Machine_2,68.25,1.4,4.56
7/1/24 4:20,Machine_6,72.61,1.23,4.25
7/1/24 4:21,Machine_9,73.24,1.12,5.22
7/1/24 4:22,Machine_1,74.03,1.01,4.58
7/1/24 4:23,Machine_1,59.76,0.77,5.6
7/1/24 4:24,Machine_2,75.99,1.48,4.47
7/1/24 4:25,Machine_5,71.94,2.25,4.8
7/1/24 4:26,Machine_3,72.11,1.74,4.84
7/1/24 4:27,Machine_10,71.71,1.25,5.18
7/1/24 4:28,Machine_10,66.94,1.1,4.96
7/1/24 4:29,Machine_4,69.72,1.78,5
7/1/24 4:30,Machine_9,75.83,1.47,5.37
7/1/24 4:31,Machine_5,73.82,1.61,5.23
7/1/24 4:32,Machine_7,61.96,1.6,5.37
7/1/24 4:33,Machine_6,72.91,1.79,5.87
7/1/24 4:34,Machine_10,75.63,1.11,3.91
7/1/24 4:35,Machine_10,69.67,1.55,5.04
7/1/24 4:36,Machine_3,65.1,1.66,5.31
7/1/24 4:37,Machine_1,71.47,1.66,5.24
7/1/24 4:38,Machine_3,76.64,1.11,4.81
7/1/24 4:39,Machine_4,78.56,1.98,5.83
7/1/24 4:40,Machine_2,73.62,1.41,5.41
7/1/24 4:41,Machine_6,80.31,1.3,5.41
7/1/24 4:42,Machine_8,64.45,1.62,4.99
7/1/24 4:43,Machine_7,70.01,1.63,5.14
7/1/24 4:44,Machine_8,68.26,1.24,4.56
7/1/24 4:45,Machine_4,68.51,1.54,5.19
7/1/24 4:46,Machine_8,72.21,1.31,5.84
7/1/24 4:47,Machine_9,75.34,1.99,3.99
7/1/24 4:48,Machine_6,68.07,1.45,4.78
7/1/24 4:49,Machine_10,70.62,1.25,5.22
7/1/24 4:50,Machine_10,72.08,0.89,5.57
7/1/24 4:51,Machine_6,68.71,1.75,5.3
7/1/24 4:52,Machine_4,66.15,1.46,4.67
7/1/24 4:53,Machine_5,63.28,1.74,5.07
7/1/24 4:54,Machine_5,65.04,1.92,4.68
7/1/24 4:55,Machine_6,65.54,1.17,5.67
7/1/24 4:56,Machine_1,77.43,1.61,4.88
7/1/24 4:57,Machine_1,67.16,0.95,4.82
7/1/24 4:58,Machine_3,70.65,1.83,4.28
7/1/24 4:59,Machine_1,66.34,1.31,5.12
7/1/24 5:00,Machine_9,70.4,1.49,5.79
7/1/24 5:01,Machine_10,65.22,1.28,4.96
7/1/24 5:02,Machine_3,62.5,1.95,4.44
7/1/24 5:03,Machine_3,72.6,1.65,5.46
7/1/24 5:04,Machine_8,68.6,0.94,4.9
7/1/24 5:05,Machine_1,73.84,1.37,5.32
7/1/24 5:06,Machine_5,81.33,1.98,4.67
7/1/24 5:07,Machine_5,75.65,1.15,5.18
7/1/24 5:08,Machine_7,74.81,1.99,5.65
7/1/24 5:09,Machine_10,72.98,1.32,4.42
7/1/24 5:10,Machine_4,77.49,1.52,5.89
7/1/24 5:11,Machine_4,67.77,1.88,4.61
7/1/24 5:12,Machine_7,62.6,0.9,4.34
7/1/24 5:13,Machine_5,72.82,0.81,4.94
7/1/24 5:14,Machine_8,65.85,1.46,5.28
7/1/24 5:15,Machine_8,74.83,1.4,4.96
7/1/24 5:16,Machine_10,73.97,1.54,5.06
7/1/24 5:17,Machine_8,69.83,1.45,5.01
7/1/24 5:18,Machine_7,64.42,1.65,5.17
7/1/24 5:19,Machine_9,64.77,1.99,4.57
7/1/24 5:20,Machine_1,57.09,1.61,4.46
7/1/24 5:21,Machine_8,60.32,1.79,4.38
7/1/24 5:22,Machine_2,71.58,1.28,5.87
7/1/24 5:23,Machine_10,74.13,1.61,4.3
7/1/24 5:24,Machine_8,73.53,1.11,4.13
7/1/24 5:25,Machine_8,79.45,1.71,5.1
7/1/24 5:26,Machine_4,65.52,1.64,5.32
7/1/24 5:27,Machine_8,65.47,1.51,4.86
7/1/24 5:28,Machine_2,70.46,1.08,4.81
7/1/24 5:29,Machine_6,69.16,1.36,4.97
7/1/24 5:30,Machine_1,62.79,1.32,4.58
7/1/24 5:31,Machine_2,72.18,1.3,4.73
7/1/24 5:32,Machine_6,73.75,1.77,4.8
7/1/24 5:33,Machine_7,71.64,1.08,4.68
7/1/24 5:34,Machine_8,64.35,1.51,4.76
7/1/24 5:35,Machine_4,64.87,1.42,5.42
7/1/24 5:36,Machine_7,65.19,1.05,4.88
7/1/24 5:37,Machine_5,69.86,2.13,4.34
7/1/24 5:38,Machine_7,66.28,1.11,4.77
7/1/24 5:39,Machine_7,69.95,0.93,5.69
7/1/24 5:40,Machine_8,74.79,1.68,4.28
7/1/24 5:41,Machine_9,71.04,1.77,5.1
7/1/24 5:42,Machine_2,63.51,1.4,5.2
7/1/24 5:43,Machine_8,66.42,1.16,5.03
7/1/24 5:44,Machine_3,65.2,1.92,4.28
7/1/24 5:45,Machine_10,70.38,1.57,5.51
7/1/24 5:46,Machine_8,81.01,1.21,5.13
7/1/24 5:47,Machine_3,70.24,1.47,6
7/1/24 5:48,Machine_10,72.22,1.16,5.28
7/1/24 5:49,Machine_5,70.33,1.74,4.72
7/1/24 5:50,Machine_7,66.4,1.29,4.36
7/1/24 5:51,Machine_2,66.92,1.28,4.52
7/1/24 5:52,Machine_5,67.69,0.9,4.27
7/1/24 5:53,Machine_1,65.9,1.86,5.28
7/1/24 5:54,Machine_3,72.66,1.85,5.2
7/1/24 5:55,Machine_10,66.89,1.31,5.37
7/1/24 5:56,Machine_8,67.86,1.44,5.34
7/1/24 5:57,Machine_10,75.39,1.16,5.43
7/1/24 5:58,Machine_1,76.76,1.18,5.14
7/1/24 5:59,Machine_5,68.75,0.97,5.1
7/1/24 6:00,Machine_4,73.98,2.09,5.17
7/1/24 6:01,Machine_6,74.51,1.48,5.3
7/1/24 6:02,Machine_8,71.15,2.04,4.95
7/1/24 6:03,Machine_8,66.07,1.37,4.26
7/1/24 6:04,Machine_4,70.09,1.13,4.93
7/1/24 6:05,Machine_8,65.36,0.88,5.08
7/1/24 6:06,Machine_3,68.57,1.43,5.14
7/1/24 6:07,Machine_9,64.99,1.47,4.43
7/1/24 6:08,Machine_4,67.34,1.43,4.51
7/1/24 6:09,Machine_9,71.57,1.55,4.77
7/1/24 6:10,Machine_5,56.85,1.52,5.64
7/1/24 6:11,Machine_4,67.66,1.28,5.22
7/1/24 6:12,Machine_2,69.39,1.01,4.29
7/1/24 6:13,Machine_4,80.13,1.1,6.25
7/1/24 6:14,Machine_9,66.54,1.3,5.07
7/1/24 6:15,Machine_5,74.48,2.11,5.24
7/1/24 6:16,Machine_5,67.59,1.49,5.98
7/1/24 6:17,Machine_3,73.53,1.68,5.37
7/1/24 6:18,Machine_7,65.62,1.32,5.2
7/1/24 6:19,Machine_10,77.3,1.66,5.78
7/1/24 6:20,Machine_7,62.98,1,4.4
7/1/24 6:21,Machine_4,74.23,1.77,4.47
7/1/24 6:22,Machine_1,70.09,1.88,5.16
7/1/24 6:23,Machine_1,65.71,1.3,5.45
7/1/24 6:24,Machine_1,72.74,1.04,5.31
7/1/24 6:25,Machine_5,60.69,1.72,5.17
7/1/24 6:26,Machine_10,75.3,1.35,4.63
7/1/24 6:27,Machine_4,62.6,2.02,3.69
7/1/24 6:28,Machine_6,65.11,1.62,4.43
7/1/24 6:29,Machine_3,72.63,1.4,5.49
7/1/24 6:30,Machine_7,71.05,1.4,5.45
7/1/24 6:31,Machine_7,67.23,0.97,5.28
7/1/24 6:32,Machine_4,71.21,1.4,5.36
7/1/24 6:33,Machine_4,75.02,1.35,4.32
7/1/24 6:34,Machine_7,63.48,1.43,5.48
7/1/24 6:35,Machine_8,73.97,1.25,5.07
7/1/24 6:36,Machine_9,65.25,1.39,5.38
7/1/24 6:37,Machine_8,69.7,1.65,5.52
7/1/24 6:38,Machine_6,71.16,1.37,4.88
7/1/24 6:39,Machine_6,62.86,1.71,4.2
7/1/24 6:40,Machine_9,68.01,1.75,4.98
7/1/24 6:41,Machine_10,65.15,1.76,5.64
7/1/24 6:42,Machine_1,67.89,1.28,4.14
7/1/24 6:43,Machine_5,69.29,0.91,5.31
7/1/24 6:44,Machine_6,72.45,1.76,4.56
7/1/24 6:45,Machine_4,67.42,1.67,4.89
7/1/24 6:46,Machine_6,72.24,1.26,5.48
7/1/24 6:47,Machine_10,64.94,1.98,4.57
7/1/24 6:48,Machine_7,65.78,1.2,4.64
7/1/24 6:49,Machine_6,70.2,1.31,4.59
7/1/24 6:50,Machine_10,74.55,1.45,5.65
7/1/24 6:51,Machine_4,68,1.11,4.34
7/1/24 6:52,Machine_7,69.65,1.54,5.51
7/1/24 6:53,Machine_9,69.69,1.41,5.11
7/1/24 6:54,Machine_7,70.21,1.37,5.52
7/1/24 6:55,Machine_3,71.07,1.78,4.59
7/1/24 6:56,Machine_5,76,1.22,5.48
7/1/24 6:57,Machine_6,76.78,1.46,5.04
7/1/24 6:58,Machine_7,71.25,1.95,5.14
7/1/24 6:59,Machine_10,59.25,1.28,3.98
7/1/24 7:00,Machine_2,74.28,1.43,5.46
7/1/24 7:01,Machine_4,77.11,1.78,4.95
7/1/24 7:02,Machine_1,71.22,1.17,4.11
7/1/24 7:03,Machine_9,61.36,1.75,5.99
7/1/24 7:04,Machine_2,81.34,1.48,4.48
7/1/24 7:05,Machine_8,60.82,1.2,4.52
7/1/24 7:06,Machine_7,68.43,1.74,4.73
7/1/24 7:07,Machine_10,68.06,1.25,5.47
7/1/24 7:08,Machine_1,72.91,1.43,4.34
7/1/24 7:09,Machine_9,71.86,1.06,5.66
7/1/24 7:10,Machine_8,76.42,1.38,3.78
7/1/24 7:11,Machine_8,74.61,1.14,4.96
7/1/24 7:12,Machine_10,76.21,1.58,5.17
7/1/24 7:13,Machine_3,67.08,1.58,5.37
7/1/24 7:14,Machine_10,76.34,1.73,4.54
7/1/24 7:15,Machine_4,64.1,1.23,5.35
7/1/24 7:16,Machine_7,66.25,1.29,5.5
7/1/24 7:17,Machine_8,66.73,1.64,5.73
7/1/24 7:18,Machine_4,66.43,2.18,4.64
7/1/24 7:19,Machine_7,77.28,1.16,5.57
7/1/24 7:20,Machine_5,64.91,1.51,4.43
7/1/24 7:21,Machine_6,66.47,0.52,4.54
7/1/24 7:22,Machine_3,64.48,1.19,4.62
7/1/24 7:23,Machine_7,72.04,0.97,4.37
7/1/24 7:24,Machine_8,61.56,1.5,5.9
7/1/24 7:25,Machine_5,76.64,1.57,4.59
7/1/24 7:26,Machine_10,74.26,1.37,5.16
7/1/24 7:27,Machine_1,71.68,1.66,5.98
7/1/24 7:28,Machine_9,67.76,1.25,5.38
7/1/24 7:29,Machine_5,69.08,1.52,5.18
7/1/24 7:30,Machine_4,66.15,2.21,5.34
7/1/24 7:31,Machine_5,69.55,1.8,4.85
7/1/24 7:32,Machine_9,72.91,1.5,5.21
7/1/24 7:33,Machine_4,72.72,1.54,4.46
7/1/24 7:34,Machine_6,63.67,1.47,4.57
7/1/24 7:35,Machine_7,70.38,1.5,5.45
7/1/24 7:36,Machine_5,68.92,1.13,5.46
7/1/24 7:37,Machine_8,76.68,1.38,4.93
7/1/24 7:38,Machine_5,75.34,1.25,4.21
7/1/24 7:39,Machine_8,71.94,1.46,3.98
7/1/24 7:40,Machine_7,75.2,1.8,5.2
7/1/24 7:41,Machine_10,65.81,1.24,4.12
7/1/24 7:42,Machine_8,77.42,1.33,5.58
7/1/24 7:43,Machine_3,67.29,1.34,4.92
7/1/24 7:44,Machine_1,70.61,1.63,5.13
7/1/24 7:45,Machine_6,61.71,1.39,4.2
7/1/24 7:46,Machine_7,69.42,1.52,5.73
7/1/24 7:47,Machine_7,71.7,1.15,4.24
7/1/24 7:48,Machine_9,65.47,1.74,4.47
7/1/24 7:49,Machine_5,64.75,1.48,5.72
7/1/24 7:50,Machine_8,71.37,1.76,4.58
7/1/24 7:51,Machine_2,74.17,1.13,4.34
7/1/24 7:52,Machine_8,76.06,2.03,5.04
7/1/24 7:53,Machine_6,73.64,1.55,4.91
7/1/24 7:54,Machine_5,69.61,1.15,4.81
7/1/24 7:55,Machine_6,68.11,1.31,4.79
7/1/24 7:56,Machine_6,71.77,1.34,5.48
7/1/24 7:57,Machine_3,72.77,1.28,4.28
7/1/24 7:58,Machine_8,74.7,1.29,4.9
7/1/24 7:59,Machine_4,72.39,1.02,4.78
7/1/24 8:00,Machine_9,68.69,1.58,4.43
7/1/24 8:01,Machine_2,69.71,1.15,4.55
7/1/24 8:02,Machine_5,62.32,1.52,5.1
7/1/24 8:03,Machine_2,70.76,1.64,4.44
7/1/24 8:04,Machine_3,73.64,1.78,5.3
7/1/24 8:05,Machine_10,73.18,1.41,6.21
7/1/24 8:06,Machine_1,66.7,1.38,4.8
7/1/24 8:07,Machine_10,74.02,1.23,4.71
7/1/24 8:08,Machine_2,67.49,0.93,4.8
7/1/24 8:09,Machine_8,74.5,1.62,5.66
7/1/24 8:10,Machine_1,79.32,1.12,4.39
7/1/24 8:11,Machine_1,67.19,0.75,4.11
7/1/24 8:12,Machine_9,63.42,1.56,4.15
7/1/24 8:13,Machine_5,67.26,2.09,4.33
7/1/24 8:14,Machine_1,70.53,1.89,5.65
7/1/24 8:15,Machine_4,63.8,1.53,5.01
7/1/24 8:16,Machine_6,71.1,1.48,5.08
7/1/24 8:17,Machine_2,77.4,2.11,4.36
7/1/24 8:18,Machine_9,63.36,1.75,5.11
7/1/24 8:19,Machine_8,73.44,1.72,4.49
7/1/24 8:20,Machine_7,76.23,1.64,5.18
7/1/24 8:21,Machine_1,61.31,1.62,4.81
7/1/24 8:22,Machine_4,72.35,1.07,5.11
7/1/24 8:23,Machine_4,68.22,1.24,4.96
7/1/24 8:24,Machine_6,74.32,1.6,5.02
7/1/24 8:25,Machine_8,81.06,1.27,4.32
7/1/24 8:26,Machine_9,65.97,1.91,5.05
7/1/24 8:27,Machine_10,70.88,1.83,5.88
7/1/24 8:28,Machine_5,68.87,1.3,5.08
7/1/24 8:29,Machine_6,69.4,1.68,5.19
7/1/24 8:30,Machine_6,65.85,1.49,4.59
7/1/24 8:31,Machine_9,75.21,1.29,4.42
7/1/24 8:32,Machine_5,77.87,1.54,4.84
7/1/24 8:33,Machine_3,79.89,1.75,5.49
7/1/24 8:34,Machine_6,69.61,1.42,4.76
7/1/24 8:35,Machine_2,74.54,2.21,4.6
7/1/24 8:36,Machine_1,64.21,1.51,4.82
7/1/24 8:37,Machine_2,73.24,1.3,4.18
7/1/24 8:38,Machine_3,76.57,1.61,4.99
7/1/24 8:39,Machine_3,77.53,1.59,5.75
7/1/24 8:40,Machine_10,70.01,1.46,4.27
7/1/24 8:41,Machine_6,74.54,1.41,4.68
7/1/24 8:42,Machine_1,67.23,1.95,4.97
7/1/24 8:43,Machine_5,74.34,1.47,3.42
7/1/24 8:44,Machine_1,66.32,1.39,4.47
7/1/24 8:45,Machine_2,75.76,1.92,4.91
7/1/24 8:46,Machine_3,66.91,1.1,4.96
7/1/24 8:47,Machine_8,73.91,1.57,5.14
7/1/24 8:48,Machine_4,66.48,1.21,4.62
7/1/24 8:49,Machine_7,67.1,1.74,4.61
7/1/24 8:50,Machine_2,71.12,1.68,4.21
7/1/24 8:51,Machine_2,68.91,1.59,5.03
7/1/24 8:52,Machine_1,67.92,1.22,5.67
7/1/24 8:53,Machine_2,75.51,2.25,5.05
